organization	recall_number	recall_date	recall_url	description	summary
USDA	cddbae1379	2011-03-11	http://www.fsis.usda.gov/News_&_Events/Recall_019_2011_Release/index.asp	Old World Meats, a Duluth, Minn., establishment is recalling approximately 83 pounds of individually packaged hot and teriyaki-flavored red meat jerky products because they contain soy, wheat and milk that are not noted on the label.	Minnesota Firm Recalls Jerky Products Due To Mislabeling And Undeclared Allergens
USDA	6c08db7efd	2011-03-09	http://www.fsis.usda.gov/News_&_Events/Recall_017_2011_Release/index.asp	Creekstone Farms Premium Beef, an Arkansas City, Kan., establishment, is recalling approximately 14,158 pounds of ground beef products that may be contaminated with E. coli O157:H7.	Kansas Firm Recalls Ground Beef Products Due To Possible E. coli O157:H7 Contamination
USDA	49793a02ea	2011-03-09	http://www.fsis.usda.gov/News_&_Events/Recall_018_2011_Release/index.asp	Zweigle's Inc., a Rochester, N.Y., establishment, is recalling approximately 2,997 pounds of bologna products that may be contaminated with Staphylococcus aureus enterotoxin.	New York Firm Recalls Bologna Products Due To a Processing Deviation and Possible Contamination with Staphylococcus aureus Enterotoxin
USDA	bb67d29524	2011-03-02	http://www.fsis.usda.gov/News_&_Events/Recall_016_2011_Release/index.asp	Taylor Farms Pacific, a Tracy, Calif., establishment, has recalled approximately 64,000 pounds of chicken and pork products because the broccoli used in these products may be contaminated with Listeria monocytogenes.	California Firm Recalls Chicken and Pork Products for Possible Listeria Contamination
USDA	75721751c5	2011-03-01	http://www.fsis.usda.gov/News_&_Events/Recall_015_2011_Release/index.asp	Piccadilly Fine Foods, a Santa Clara, Calif., establishment, is recalling approximately 775 pounds of chicken and mushroom pie products because they may contain an undeclared allergen, egg.	California Firm Recalls Chicken and Mushroom Pie Products Due to Mislabeling and Undeclared Allergen
USDA	e8346f0343	2011-02-26	http://www.fsis.usda.gov/News_&_Events/Recall_014_2011_Release/index.asp	New Market Poultry, a New Market, Va., establishment, is recalling approximately 3,339 pounds of ice-packed, whole chicken products that may be adulterated due to leaking cooler condensate, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Virginia Firm Recalls Whole Chicken Products That May Be Adulterated
USDA	7bdcd121c2	2011-02-25	http://www.fsis.usda.gov/News_&_Events/Recall_012_2011_Release/index.asp	Petit Jean Farm, a Morrilton, Ark., firm, is recalling an undetermined amount of various meat and poultry products that were produced without the benefit of federal inspection.	Arkansas Firm Recalls Various Meat and Poultry Products Produced Without Inspection
USDA	085b2b28da	2011-02-25	http://www.fsis.usda.gov/Fsis_Recalls/RNR_013_2011/index.asp	J&J Distributing, a St. Paul, Minn., establishment, is recalling approximately 87 pounds of buffalo chicken cheese dip products because they contain monosodium glutamate (MSG) which is not declared on the label.	Recall Notification Report 013-2011
USDA	47941214a2	2011-02-23	http://www.fsis.usda.gov/Fsis_Recalls/RNR_011_2011/index.asp	Cedarlane Natural Foods, Inc., a Los Angeles, Calif., establishment, is recalling approximately 1,050 pounds of chicken and noodle products. These products are considered misbranded because the USDA mark of inspection does not appear on the package labels that are available to consumers.	Recall Notification Report 011-2011
USDA	2fb88e8ed1	2011-02-17	http://www.fsis.usda.gov/News_&_Events/Recall_010_2011_Release/index.asp	Gold Star Sausage, a Denver, CO establishment is recalling an undetermined amount of chili products because they contain an undeclared allergen, soy, which is not declared on the label. Soy is a known allergen.	Colorado Firm Recalls Chili Products Due to Mislabeling and an Undeclared Allergen
USDA	2fb88e8ed1	2011-02-17	http://www.fsis.usda.gov/News_&_Events/Recall_010_2011_Release/index.asp	Gold Star Sausage, a Denver, CO establishment is recalling an undetermined amount of chili products because they contain an undeclared allergen, soy, which is not declared on the label. Soy is a known allergen.	Colorado Firm Recalls Chili Products Due to Mislabeling and an Undeclared Allergen
USDA	26d1c6e9f6	2011-02-10	http://www.fsis.usda.gov/News_&_Events/Recall_009_2011_Release/index.asp	Simmons' Barbecue, Inc. a Guntersville, Ala., establishment is recalling approximately 4,680 pounds of barbecue pork products because they contain an undeclared allergen, whey, which is not declared on the label.	Alabama Firm Recalls Barbecue Pork Products Due To Mislabeling and an Undeclared Allergen
USDA	050a35d600	2011-02-05	http://www.fsis.usda.gov/News_&_Events/Recall_008-2011_Release/index.asp	American Food Service, a Pico Rivera, Calif. establishment, is recalling approximately 3,170 pounds of fresh ground beef patties and other bulk packages of ground beef products that may be contaminated with E. coli O157:H7.	California Firm Recalls Ground Beef Products Due to Possible E. Coli Contamination
USDA	60e5e578de	2011-01-28	http://www.fsis.usda.gov/News_&_Events/Recall_007_2011_Release/index.asp	Nina Mia, Inc., a Fullerton, Calif., establishment is recalling approximately 654 pounds of frozen veal ravioli products because they contain an undeclared allergen, soy, which is not declared on the label.	California Firm Recalls Frozen Veal Ravioli Products Due To Mislabeling and an Undeclared Allergen
USDA	341da5e59f	2011-01-19	http://www.fsis.usda.gov/Fsis_Recalls/RNR_006-2011/index.asp	United Food Group, LLC, a Vernon, Calif., establishment, is recalling approximately 7,875 pounds of ready-to-eat Angus Beef patties that may be contaminated with Listeria monocytogenes (Lm).	Recall Notification Report
USDA	3b5f314b4a	2011-01-15	http://www.fsis.usda.gov/News_&_Events/Recall_005_2011_Release/index.asp	Colorado Meat Packers, a Denver, Colo., establishment, is recalling approximately 2,234 pounds of beef trim that was improperly labeled and potentially adulterated.	Colorado Firm Recalls Ground Beef Products Due To Mislabeling and Possible Adulteration
USDA	d5906aa5a1	2011-01-15	http://www.fsis.usda.gov/News_&_Events/Recall_003_2011_Expanded/index.asp	One Great Burger, an Elizabeth, N.J., establishment, is expanding its Jan. 10, 2011 recall to include an undetermined amount of additional ground beef products that may have become spoiled.	New Jersey Firm Expands Recall of Ground Beef Products Due To Possible Adulteration
USDA	37ee1358d2	2011-01-11	http://www.fsis.usda.gov/News_&_Events/Recall_003_2011_Release/index.asp	One Great Burger, an Elizabeth, NJ, establishment, is recalling approximately 226,400 pounds of ground beef products that may have become spoiled.	New Jersey Firm Recalls Ground Beef Products Due to Possible Adulteration
USDA	f8bf3b25a8	2011-01-11	http://www.fsis.usda.gov/Fsis_Recalls/RNR_004_2011/index.asp	Lettieri's Foods, Inc., a Shakopee, Minn., establishment is recalling approximately 101,629 pounds of "Breakfast Stackers Sausage, Egg & Cheese" products because they contain monosodium glutamate (MSG) which is not declared on the product labels.	Recall Notification Report 004-2011
USDA	ee1d1d7f0f	2011-01-07	http://www.fsis.usda.gov/News_&_Events/Recall_002_2011_Release/index.asp	Homestead Pasta Company, a San Francisco, Calif., establishment is recalling approximately 144,633 pounds of frozen meat and poultry tamale products because they contain an undeclared allergen, whey, which is not noted on the label. Whey is a known dairy allergen.	California Firm Recalls Tamale Products Due to Mislabeling and an Undeclared Allergen
USDA	06e56349e6	2011-01-03	http://www.fsis.usda.gov/FSIS_Recalls/RNR_001-2011/index.asp	Crave Foods, a Los Angeles, Calif., establishment is recalling approximately 600 pounds of frozen chicken mushroom pies because they contain an undeclared allergen, monosodium glutamate (MSG), which is not declared on the label.	Recall Notification Report
USDA	1a37b3646b	2010-12-31	http://www.fsis.usda.gov/News_&_Events/Recall_070_2010_Release/index.asp	First Class Foods, Inc., a Hawthorne, Calif., establishment, is recalling approximately 34,373 pounds of organic ground beef products that may be contaminated with E. coli O157:H7.	California Firm Recalls Ground Beef Products Due to Possible E. coli O157:H7 Contamination
USDA	157a0be6a1	2010-12-30	http://www.fsis.usda.gov/News_&_Events/Recall_068_2010_Release/index.asp	Bach Cúc Beef Jerky, Inc., a South El Monte, Calif., establishment, is recalling approximately 3,874 pounds of teriyaki beef jerky products because they contain an undeclared allergen, wheat.	California Firm Recalls Teriyaki Beef Jerky Products Due To Mislabeling and an Undeclared Allergen
USDA	1aea4bddef	2010-12-30	http://www.fsis.usda.gov/News_&_Events/Recall_069_2010_Release/index.asp	Pride, a Boaz, Ala., establishment, is recalling approximately 180,000 pounds of breaded chicken wing products because they contain an undeclared allergen, egg.	Alabama Firm Recalls Breaded Chicken Wing Products Due to Mislabeling and Undeclared Allergen
USDA	5357f4b14a	2010-12-18	http://www.fsis.usda.gov/News_&_Events/Recall_067_2010_Release/index.asp	Winn Meats Co., a Dallas, Texas, establishment, is recalling approximately 25,600 pounds of ground beef products that were improperly labeled and potentially adulterated.	Texas Firm Recalls Ground Beef Products Due to Mislabeling and Possible Adulteration
USDA	1a9664db5e	2010-12-10	http://www.fsis.usda.gov/News_&_Events/Recall_066_2010_Release/index.asp	Pampanga Food Company, Inc. an Anaheim, Ca. establishment, is recalling approximately 14,430 pounds of sauteed chicken products because they contain an undeclared allergen, whey.	California Firm Recalls Sauteed Chicken Products Due To Mislabeling and an Undeclared Allergen
USDA	c6ad169fad	2010-12-09	http://www.fsis.usda.gov/News_&_Events/Recall_065_2010_Release/index.asp	L&R Fine Fashions, Inc., a Garden Grove, Calif., establishment, is recalling approximately 2,182 pounds of raw pork paste and ready-to-eat fried pork loaf products because they contain an undeclared allergen, wheat.	California Firm Recalls Raw and Ready-To-Eat Pork Products Due to Mislabeling and an Undeclared Allergen
USDA	41d19b32a4	2010-12-05	http://www.fsis.usda.gov/News_&_Events/Recall_064_2010_Release/index.asp	The Suter Company, Inc., a Sycamore, Ill., establishment, is recalling approximately 72,000 pounds of canned chicken salad products that may contain foreign materials (hard plastic).	Illinois Firm Recalls Canned Chicken Salad Products That May Contain Foreign Materials
USDA	cd233cfa3b	2010-12-04	http://www.fsis.usda.gov/News_&_Events/Recall_063_2010_Release/index.asp	Diana's Mexican Food Products, Inc. a Lawndale, Ca. establishment, is recalling approximately 41,670 pounds of chicken tamales because they contain an undeclared allergen, whey.	California Firm Recalls Chicken Tamales Due To Mislabeling and an Undeclared Allergen
USDA	0b96272a92	2010-12-02	http://www.fsis.usda.gov/News_&_Events/Recall_062_2010_Release/index.asp	N.Y. Gourmet Salads, Inc., a Brooklyn, N.Y., establishment, is recalling an undetermined amount of various meat and poultry products that were produced without the benefit of federal inspection.	New York Firm Recalls Various Meat and Poultry Products Produced Without Inspection
USDA	5057ebf134	2010-11-24	http://www.fsis.usda.gov/News_&_Events/Recall_061_2010_Release/index.asp	Calabro Cheese, a East Haven, Conn. establishment is recalling approximately 57 pounds of Rotolini, meat and cheese roll appetizer products, that may be contaminated with Listeria monocytogenes.	Connecticut Firm Recalls Appetizer Products for Possible Listeria Contamina
USDA	d425a7feae	2010-11-15	http://www.fsis.usda.gov/News_&_Events/Recall_060_2010_Release/index.asp	New Braunfels Smokehouse, a New Braunfels, Texas, establishment, is recalling approximately 2,609 pounds of fully cooked, ready-to-eat smoked turkey breast products that may be contaminated with Listeria monocytogenes (Lm).	Texas Firm Recalls Fully Cooked Ready-To-Eat Turkey Breast Products for Possible Listeria Contamination
USDA	b247272f2a	2010-11-06	http://www.fsis.usda.gov/News_&_Events/Recall_059_2010_Release/index.asp	APPA Fine Foods, a Corona, Calif., establishment, is recalling approximately 7,325 pounds of ready-to-eat chicken pasta salad products because they contain cilantro that may be contaminated with Salmonella.	California Firm Recalls Ready-To-Eat Chicken Pasta Salad Products Due To Possible Salmonella Contamination
USDA	ed1214d1eb	2010-11-05	http://www.fsis.usda.gov/News_&_Events/Recall_058_2010_Release/index.asp	Eickman's Processing, Establishment Number 31776, in Seward, IL, is recalling approximately 12,086 pounds of meat and poultry products because they may have been underprocessed.	Illinois Firm Recalls Meat and Poultry Canned Products That May Be Underprocessed
USDA	2beaf7b011	2010-11-04	http://www.fsis.usda.gov/News_&_Events/NR_110310_01/index.asp	FSIS is expanding its October 30 public health alert for an undetermined amount of various meat and poultry products produced without the benefit of federal inspection by N.Y. Gourmet Salads Inc., a Brooklyn, N.Y. establishment.	FSIS Expands Public Health Alert for Various Meat and Poultry Products Produced Without Inspection
USDA	223e31dc63	2010-10-31	http://www.fsis.usda.gov/News_&_Events/NR_103010_01/index.asp	The U.S. Department of Agriculture’s Food Safety and Inspection Service (FSIS) is issuing a public health alert for an undetermined amount of various meat and poultry products produced without the benefit of Federal inspection by N.Y. Gourmet Salads Inc., a Brooklyn, N.Y. establishment.	FSIS Issues Public Health Alert for Various Meat and Poultry Products Produced without Inspection
USDA	64157250e2	2010-10-28	http://www.fsis.usda.gov/News_&_Events/Recall_057_2010_Release/index.asp	Autentico Foods, a Hawaiian Gardens, Calif., establishment, is recalling approximately 54,000 pounds of ready-to-eat pork products that it did not produce in accordance with its food safety plan, failing to take the steps it had determined were necessary to produce safe products.	California Firm Recalls Ready-To-Eat Pork Products Due to Possible Adulteration
USDA	2798af9121	2010-10-23	http://www.fsis.usda.gov/News_&_Events/Recall_056_2010_Release/index.asp	Klement Sausage Company, Inc., a Milwaukee, Wisc., establishment, is recalling approximately 2,740 pounds of beef stick products that may contain foreign materials.	Wisconsin Firm Recalls Beef Stick Products That May Contain Foreign Materials
USDA	d77cf58e4c	2010-10-20	http://www.fsis.usda.gov/News_&_Events/Recall_055_2010_Release/index.asp	The Murphy House, a Louisburg, N.C. establishment, is recalling approximately 4,920 pounds of ready-to-eat (RTE) pork barbeque products that may be contaminated with Salmonella.	North Carolina Firm Recalls Ready-To-Eat Pork Barbeque Products Due To Possible Salmonella Contamination
USDA	f01a8f1f31	2010-10-04	http://www.fsis.usda.gov/Fsis_Recalls/RNR_054_2010/index.asp	Windsor Foods, a Los Angeles, California, establishment is recalling approximately 1,608 pounds of Spicy Vegetable Potstickers due to a mislabeling of individual pouches that were packed with Chicken Potstickers.	Recall Notification Report 054-2010
USDA	66dd7e1fdd	2010-09-24	http://www.fsis.usda.gov/News_&_Events/Recall_053_2010_Release/index.asp	Mekong Fresh Meats, a Mosinee, Wis., establishment, is recalling approximately 29,893 pounds of cured uncooked pork ginger sausages because they contain an undeclared allergen, wheat.	Wisconsin Firm Recalls Cured Uncooked Sausage Products Due To Mislabeling and an Undeclared Allergen
USDA	0dee408725	2010-09-14	http://www.fsis.usda.gov/Fsis_Recalls/RNR_052_2010/index.asp	Sampco, Inc., a Chicago, Ill., establishment is recalling approximately 258,000 pounds of cooked beef products that were imported from an ineligible Brazilian establishment.	Recall Notification Report 052-2010
USDA	d178a4ac81	2010-09-02	http://www.fsis.usda.gov/News_&_Events/Recall_051_2010_Release/index.asp	Trinh Company, a San Jose, Calif., establishment, is recalling approximately 2,070 pounds of cooked shredded pork skin products because the products were produced without the benefit of federal inspection, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	California Firm Recalls Cooked Shredded Pork Skin Products Produced Without Inspection
USDA	9ac1c45ae8	2010-08-28	http://www.fsis.usda.gov/News_&_Events/Recall_050_2010_Release/index.asp	Cargill Meat Solutions Corp., a Wyalusing, Pa. establishment, is recalling approximately 8,500 pounds of ground beef products that may be contaminated with E. coli O26, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Pennsylvania Firm Recalls Ground Beef Products Due to Possible E. coli O26 Contamination
USDA	7d1e1012a7	2010-08-24	http://www.fsis.usda.gov/News_&_Events/Recall_049_2010_Release/index.asp	Zemco Industries, a Buffalo, N.Y., establishment, is recalling approximately 380,000 pounds of deli meat products that may be contaminated with Listeria monocytogenes. These products were distributed to delicatessens where they were further processed into sandwiches.	New York Firm Recalls Deli Meat Products for Possible Listeria Contamination
USDA	6b13bd84dd	2010-08-06	http://www.fsis.usda.gov/News_&_Events/Recall_048_2010_Release/index.asp	Valley Meat Company, a Modesto, Calif. establishment, is recalling approximately one million pounds of frozen ground beef patties and bulk ground beef products that may be contaminated with E. coli O157:H7.	California Firm Recalls Frozen Ground Beef Products Due To Possible E. Coli Contamination
USDA	7ce84bdb44	2010-08-04	http://www.fsis.usda.gov/News_&_Events/Recall_047_2010_Release/index.asp	Ugo. DiLullo & Sons, a Westville, N.J., establishment, is recalling approximately 147,667 pounds of canned meatball products because they contain an allergen, egg, which is not declared on the label.	New Jersey Firm Recalls Canned Meatball Products Due To Undeclared Allergen
USDA	19066c30c0	2010-07-20	http://www.fsis.usda.gov/News_&_Events/Recall_046_2010_Release/index.asp	Perdue Farms, Inc., a Perry, Ga. establishment, is recalling approximately 91,872 pounds of frozen chicken nugget products that may contain foreign materials.	Georgia Firm Recalls Frozen Chicken Nugget Products That May Contain Foreign Materials
USDA	d4c8cf1a7f	2010-07-07	http://www.fsis.usda.gov/News_&_Events/Recall_045_2010_Release/index.asp	K. Heeps, Inc., an Allentown, Pa., establishment, is recalling approximately 17.5 pounds of fully cooked turkey breast products that may be contaminated with Listeria monocytogenes.	Pennsylvania Firm Recalls Fully Cooked Turkey Breast Products for Possible Listeria Contamination
USDA	1569838e14	2010-07-06	http://www.fsis.usda.gov/News_&_Events/Recall_044_2010_Release/index.asp	M&K II Co., a Macomb, Mich., establishment, is recalling approximately 8,000 pounds of beef jerky products because they contain undeclared allergens, wheat and soy.	Michigan Firm Recalls Beef Jerky Products Due to Mislabeling and Undeclared Allergen
USDA	af83bf80be	2010-07-03	http://www.fsis.usda.gov/News_&_Events/Recall_043_2010_Release/index.asp	Rocky Mountain Natural Meats, a Henderson, Colo. establishment, is recalling approximately 66,000 pounds of ground and tenderized steak bison products that may be contaminated with E. coli O157:H7.	Colorado Firm Recalls Bison Products Due to Possible E. Coli O157:H7 Contamination
USDA	95f84abfe7	2010-06-30	http://www.fsis.usda.gov/Fsis_Recalls/RNR_041_2010/index.asp	Oregon Freeze Dry, Inc. an Albany, Ore., establishment is recalling approximately 600 pounds of Beef Stroganoff with Noodles due to a mislabeling of individual pouches that were packed with Lasagna with Meat Sauce.	Recall Notification Report 041-2010
USDA	c2ed65e140	2010-06-30	http://www.fsis.usda.gov/News_&_Events/Recall_042_2010_Release/index.asp	San Antonio Packing Company, a San Antonio, Texas, establishment, is recalling approximately 9,408 lbs. of Cervelat Summer Sausage because it may contain an undeclared allergen, milk.	Texas Firm Recalls Cervelat Sausage Product due to an Undeclared Allergen
USDA	8707a5dd64	2010-06-26	http://www.fsis.usda.gov/News_&_Events/Recall_040_2010_Release/index.asp	Great Kitchens, Inc., a Romeoville, Ill., establishment, is recalling approximately 109,800 pounds of BBQ chicken pizza products that may contain foreign materials, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Illinois Firm Recalls BBQ Chicken Pizza Products That May Contain Foreign Materials
USDA	7bb6bb58a2	2010-06-24	http://www.fsis.usda.gov/News_&_Events/Recall_039_2010_Release/index.asp	Sampco, Inc., a Chicago, Ill., establishment is recalling approximately 61,000 pounds of cooked canned and frozen beef products that may contain the animal drug Ivermectin, the U.S. Department of Agriculture's Food Safety and Inspection Service announced today.	Illinois Firm Recalls Imported Beef Products Due to Potential Animal Drug Contaminant
USDA	9386fe5ef7	2010-06-23	http://www.fsis.usda.gov/News_&_Events/Recall_038_2010_Release/index.asp	South Gate Meat Co., a South Gate, Calif., establishment, is recalling approximately 35,000 pounds of ground beef products that may be contaminated with E. coli O157:H7, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	California Firm Recalls Ground Beef Products Due To Possible E. coli O157:H7 Contamination
USDA	1f0400dd8b	2010-06-22	http://www.fsis.usda.gov/News_&_Events/Recall_037_2010_Release/index.asp	Crown I Enterprises, Inc., a Bay Shore, N.Y., establishment, is recalling approximately 3,700 pounds of ground beef products that may be contaminated with E. coli O157:H7, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	New York Firm Recalls Ground Beef Products Due To Possible E. coli O157:H7 Contamination
USDA	2eadbd7aa9	2010-06-17	http://www.fsis.usda.gov/News_&_Events/Recall_035_2010_Release/index.asp	Campbell Soup Supply Company, LLC, a Paris, Texas, establishment is recalling approximately 15,000,000 pounds of "SpaghettiOs with Meatballs" canned products due to possible under-processing, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Texas Firm Recalls Three Varieties of "Spaghettios" With Meatballs That May Be Underprocessed
USDA	3e09667efc	2010-06-17	http://www.fsis.usda.gov/News_&_Events/Recall_036_2010_Release/index.asp	ConAgra Foods Packaged Foods, LLC, a Council Bluffs, Iowa establishment is recalling Marie Callender's brand Cheesy Chicken and Rice frozen meals.	Iowa Firm Recalls Frozen Chicken Products Due To Possible Salmonella Contamination
USDA	2eadbd7aa9	2010-06-17	http://www.fsis.usda.gov/News_&_Events/Recall_035_2010_Release/index.asp	Campbell Soup Supply Company, LLC, a Paris, Texas, establishment is recalling approximately 15,000,000 pounds of "SpaghettiOs with Meatballs" canned products due to possible under-processing, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Texas Firm Recalls Three Varieties of "Spaghettios" With Meatballs That May Be Underprocessed
USDA	3e09667efc	2010-06-17	http://www.fsis.usda.gov/News_&_Events/Recall_036_2010_Release/index.asp	ConAgra Foods Packaged Foods, LLC, a Council Bluffs, Iowa establishment is recalling Marie Callender's brand Cheesy Chicken and Rice frozen meals.	Iowa Firm Recalls Frozen Chicken Products Due To Possible Salmonella Contamination
USDA	4ab636baa6	2010-05-15	http://www.fsis.usda.gov/News_&_Events/Recall_034_2010_Release/index.asp	Montclair Meat Co., Inc., a Montclair, Calif., establishment is recalling approximately 53,000 pounds of ground beef products that may be contaminated with E. coli O157:H7.	California Firm Recalls Ground Beef Products Due To Possible E. coli O157:H7 Contamination
USDA	bd1d58910f	2010-05-14	http://www.fsis.usda.gov/News_&_Events/Recall_033_2010_Release/index.asp	Sampco, Inc., a Chicago, Ill. establishment, is recalling approximately 87,000 pounds of beef products that may contain the animal drug Ivermectin.	Illinois Firm Recalls Imported Beef Products Due to Potential Animal Drug Contaminant
USDA	57b80e020f	2010-05-12	http://www.fsis.usda.gov/News_&_Events/Recall_032_2010_Release/index.asp	Galant Food Co., a San Francisco, Calif., establishment, is recalling approximately 250 pounds of chicken puff products and beef puff products because they contain an undeclared allergen, egg.	California Firm Recalls Chicken and Beef Puff Products Due to Mislabeling and Undeclared Allergens
USDA	e4316b5258	2010-05-10	http://www.fsis.usda.gov/News_&_Events/NR_051010_02/index.asp	The U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) is issuing a public health alert for various ready-to-eat deli meat products because they may be contaminated with Listeria monocytogenes.	FSIS Issues Public Health Alert for Various Ready-To-Eat Deli Meat Products
USDA	d418a8ade3	2010-05-07	http://www.fsis.usda.gov/News_&_Events/Recall_031_2010_Release/index.asp	Vienna Beef Ltd., a Chicago, Ill., establishment, is recalling approximately 49,600 pounds of fully cooked mini pretzel dog products, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Illinois Firm Recalls Mini Pretzel Dog Products Due To Lack Of Inspection
USDA	12e677bc3b	2010-05-06	http://www.fsis.usda.gov/Fsis_Recalls/RNR_015_2010/index.asp	Vienna Beef Ltd., a Chicago, Ill., establishment, is recalling approximately 49,600 pounds of fully cooked mini pretzel dog products because of misbranding, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Chicago, Ill firm recalls mini pretzel dog products due to misbranding.
USDA	4853695093	2010-05-05	http://www.fsis.usda.gov/News_&_Events/Recall_030_2010_Release/index.asp	Boston Salads and Provisions Inc., a Boston, Mass., establishment, is recalling approximately 40 pounds of buffalo style chicken salad products that may contain foreign materials, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Massachusetts Firm Recalls Buffalo Style Chicken Salad Products That May Contain Foreign Materials
USDA	8386367a81	2010-05-05	http://www.fsis.usda.gov/News_&_Events/Recall_029_2010_Release/index.asp	International Gourmet, a Springfield, Va., establishment, is recalling approximately 70 pounds of prosciutto products that may be contaminated with Listeria monocytogenes, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Virginia Firm Recalls Imported Prosciutto Products Due To Potential Listeria Contamination
USDA	88cc77535d	2010-05-04	http://www.fsis.usda.gov/News_&_Events/Recall_028_2010_Release/index.asp	Orlando Greco & Son Imports, a Carol Stream, Ill., establishment, is recalling approximately 822 pounds of prosciutto products that may be contaminated with Listeria monocytogenes, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Illinois Firm Recalls Imported Prosciutto Products Due To Potential Listeria Contamination
USDA	a4ee018e08	2010-05-01	http://www.fsis.usda.gov/News_&_Events/Recall_027_2010_Release/index.asp	Custom Corned Beef, Inc., a Denver, Colo., establishment, is recalling approximately 460 pounds of fully cooked crumbled pork sausage products that may be contaminated with Listeria monocytogenes, the U.S. Department of Agriculture’s Food Safety and Inspection Service (FSIS) announced today.	Colorado Firm Recalls Fully Cooked Crumbled Pork Sausage Products for Possible Listeria Contamination
USDA	c703040afa	2010-04-29	http://www.fsis.usda.gov/News_&_Events/Recall_026_2010_Release/index.asp	The Murphy House, a Louisburg, N.C., establishment, is recalling 414 lbs. of Brunswick stew products because they contain cracker meal with undeclared allergens, wheat and milk, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	North Carolina Firm Recalls Brunswick Stew Products due to Undeclared Allergens
USDA	56476350ea	2010-04-21	http://www.fsis.usda.gov/News_&_Events/Recall_025_2010_Release/index.asp	Beltex Corporation, a Fort Worth, Texas, establishment, is recalling approximately 135,500 pounds of beef trim products that may be contaminated with E. coli O157:H7	Texas Firm Recalls Beef Trim Products Due To Possible E. coli O157:H7 Contamination
USDA	1bde42c9fb	2010-04-18	http://www.fsis.usda.gov/News_&_Events/Recall_024_2010_Release/index.asp	Westlake Food Corporation, a Santa Ana, Calif., establishment, is recalling approximately 140,000 pounds of fully cooked assorted meat products because they contain an undeclared allergen, wheat starch, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today. Wheat is a known allergen, which is not declared on the label.	California Firm Recalls Assorted Meat Products Due To Mislabeling And An Undeclared Allergen
USDA	e78b0b98d6	2010-04-05	http://www.fsis.usda.gov/News_&_Events/Recall_023_2010_Release/index.asp	North American Bison Co-Op, a New Rockford, N.D., establishment is recalling approximately 25,000 pounds of whole beef heads containing tongues that may not have had the tonsils completely removed, which is not compliant with regulations that require the removal of tonsils from cattle of all ages, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	North Dakota Firm Recalls Whole Beef Head Products That Contain Prohibited Materials
USDA	ac0c5020e5	2010-04-04	http://www.fsis.usda.gov/News_&_Events/Recall_022_2010_Release/index.asp	Lorentz Meats, a Cannon Falls, Minn., establishment, is recalling approximately 100 pounds of ham products that may be contaminated with Listeria monocytogenes. The ham products were produced on March 12, 2010, and were distributed to retail establishments in Minneapolis/St. Paul, and the surrounding area.	Minnesota Firm Recalls Ham Products for Possible Listeria Contamination
USDA	5099f8eae0	2010-03-19	http://www.fsis.usda.gov/News_&_Events/Recall_021_2010_Release/index.asp	Perdue Farms, Inc., a Washington, Ind., establishment, is recalling approximately 10,368 pounds of fresh sweet Italian turkey sausage products because they contain an undeclared allergen. The product was prepared using an ingredient blend that contained milk, a known potential allergen, which was not declared on the label.	Indiana Firm Recalls Fresh Sweet Italian Turkey Sausage Products Due To an Undeclared Allergen
USDA	fdfd92f0c4	2010-03-16	http://www.fsis.usda.gov/News_&_Events/NR_031610_01/index.asp	The U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) is issuing a public health alert due to illnesses possibly associated with ready-to-eat (RTE) deli meat products that may be contaminated with Listeria monocytogenes.	FSIS Issues Public Health Alert For Ready-To-Eat Deli Meat Products
USDA	9bf9839c51	2010-03-13	http://www.fsis.usda.gov/News_&_Events/Recall_020_2010_Release/index.asp	CaiE Foods Limited, a Sparks, Nev., establishment, is recalling approximately 12,382 pounds of assorted Asian-style meat and poultry products, including steamed buns and oriental-style dumplings, because they were produced without the benefit of federal inspection, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Nevada Firm Recalls Assorted Asian-Style Products Produced Without Inspection
